id,form_id,survey_id,lat,lng,address,state,country,continent
156561181112-4,347,1565611811-4,20 51857,84 96442,NULL,NULL,NULL,NULL
156561181212-4,347,1565611812-4,20 51869,84 96392,NULL,NULL,NULL,NULL
156561181312-4,347,1565611813-4,20.1111993,86.081556,NULL,NULL,NULL,NULL
156561181412-4,347,1565611814-4,20.1108268,86.0824069,NULL,NULL,NULL,NULL
156561181512-4,347,1565611815-4,20.1115692,86.08568,NULL,NULL,NULL,NULL
156561181612-4,347,1565611816-4,20.110574,86.0849,NULL,NULL,NULL,NULL
156561181712-4,347,1565611817-4,20.1112372,86.0824271,NULL,NULL,NULL,NULL
156561181812-4,347,1565611818-4,20.112685,86.083651,NULL,NULL,NULL,NULL
156561181912-4,347,1565611819-4,20.1114688,86.08285,NULL,NULL,NULL,NULL
156561182012-4,347,1565611820-4,20.11169,86.08656,NULL,NULL,NULL,NULL
156561182112-4,347,1565611821-4,20.110987,86.08125,NULL,NULL,NULL,NULL
156561182212-4,347,1565611822-4,20.1114237,86.0823417,NULL,NULL,NULL,NULL
156561182312-4,347,1565611823-4,20..15,86..088,NULL,NULL,NULL,NULL
156561182412-4,347,1565611824-4,20..13,86..887,NULL,NULL,NULL,NULL
156561182512-4,347,1565611825-4,20..14,86..8871,NULL,NULL,NULL,NULL
156561182612-4,347,1565611826-4,20..16,86..89,NULL,NULL,NULL,NULL
156561182712-4,347,1565611827-4,20..16,86..89,NULL,NULL,NULL,NULL
156561182812-4,347,1565611828-4,20..14,86..055,NULL,NULL,NULL,NULL
156561182912-4,347,1565611829-4,20..13,86..887,NULL,NULL,NULL,NULL
156561183012-4,347,1565611830-4,20..14,86..055,NULL,NULL,NULL,NULL
156561183112-4,347,1565611831-4,20..141,86..056,NULL,NULL,NULL,NULL
156561183212-4,347,1565611832-4,20..141,86..056,NULL,NULL,NULL,NULL
156561183312-4,347,1565611833-4,20..065,86..086,NULL,NULL,NULL,NULL
156561183412-4,347,1565611834-4,20..065,86..085,NULL,NULL,NULL,NULL
156561183512-4,347,1565611835-4,20..065,86..087,NULL,NULL,NULL,NULL
156561183612-4,347,1565611836-4,20..066,86..088,NULL,NULL,NULL,NULL
156561183712-4,347,1565611837-4,20..067,86..089,NULL,NULL,NULL,NULL
156561183812-4,347,1565611838-4,20..065,86..084,NULL,NULL,NULL,NULL
156561183912-4,347,1565611839-4,20..066,86..087,NULL,NULL,NULL,NULL
156561184012-4,347,1565611840-4,20..0675,86..088,NULL,NULL,NULL,NULL
156561184112-4,347,1565611841-4,20..064,86..085,NULL,NULL,NULL,NULL
156561184212-4,347,1565611842-4,20..063,86..083,NULL,NULL,NULL,NULL
156561184312-4,347,1565611843-4,20..072,86..089,NULL,NULL,NULL,NULL
156561184412-4,347,1565611844-4,20..072,86..09,NULL,NULL,NULL,NULL
156561184512-4,347,1565611845-4,20..073,86..089,NULL,NULL,NULL,NULL
156561184612-4,347,1565611846-4,20..0726,86..09,NULL,NULL,NULL,NULL
156561184712-4,347,1565611847-4,20..271,86..088,NULL,NULL,NULL,NULL
156561184812-4,347,1565611848-4,20..0715,86..0885,NULL,NULL,NULL,NULL
156561184912-4,347,1565611849-4,20..07,86..087,NULL,NULL,NULL,NULL
156561185012-4,347,1565611850-4,20..069,86..0875,NULL,NULL,NULL,NULL
156561185112-4,347,1565611851-4,20..07,86..0875,NULL,NULL,NULL,NULL
156561185212-4,347,1565611852-4,20..073,86..09,NULL,NULL,NULL,NULL
156561185312-4,347,1565611853-4,11.88558,86.0732184,NULL,NULL,NULL,NULL
156561185412-4,347,1565611854-4,11.8856,86.0732178,NULL,NULL,NULL,NULL
156561185512-4,347,1565611855-4,11.88523,86.07321954,NULL,NULL,NULL,NULL
156561185612-4,347,1565611856-4,11.88538,86.07322538,NULL,NULL,NULL,NULL
156561185712-4,347,1565611857-4,11.895114,86.07324701,NULL,NULL,NULL,NULL
156561185812-4,347,1565611858-4,11.894088,86.07324951,NULL,NULL,NULL,NULL
156561185912-4,347,1565611859-4,11.8994078,86.07324926,NULL,NULL,NULL,NULL
156561186012-4,347,1565611860-4,11.893961,86.07324863,NULL,NULL,NULL,NULL
156561186112-4,347,1565611861-4,11.893954,86.07324875,NULL,NULL,NULL,NULL
156561186212-4,347,1565611862-4,11.893949,86.07324957,NULL,NULL,NULL,NULL
156561186312-4,347,1565611863-4,20.13012,86.69589,NULL,NULL,NULL,NULL
156561186412-4,347,1565611864-4,20.13145,86.07045,NULL,NULL,NULL,NULL
156561186512-4,347,1565611865-4,20.13204,86.07274,NULL,NULL,NULL,NULL
156561186612-4,347,1565611866-4,20.13182,86.07252,NULL,NULL,NULL,NULL
156561186712-4,347,1565611867-4,20.13209,86.07305,NULL,NULL,NULL,NULL
156561186812-4,347,1565611868-4,20.13264,86.07276,NULL,NULL,NULL,NULL
156561186912-4,347,1565611869-4,20.132807,86.07265,NULL,NULL,NULL,NULL
156561187012-4,347,1565611870-4,20.13295,86.07245,NULL,NULL,NULL,NULL
156561187112-4,347,1565611871-4,20.13313,86.07248,NULL,NULL,NULL,NULL
156561187212-4,347,1565611872-4,20.13198,86.07298,NULL,NULL,NULL,NULL
156561187312-4,347,1565611873-4,20.163,86.1221,NULL,NULL,NULL,NULL
156561187412-4,347,1565611874-4,20.16541,86.13293,NULL,NULL,NULL,NULL
156561187512-4,347,1565611875-4,20.166,86.13418,NULL,NULL,NULL,NULL
156561187612-4,347,1565611876-4,20.16321,86.12238,NULL,NULL,NULL,NULL
156561187712-4,347,1565611877-4,20.16352,86.13381,NULL,NULL,NULL,NULL
156561187812-4,347,1565611878-4,20.16347,86.12374,NULL,NULL,NULL,NULL
156561187912-4,347,1565611879-4,20.16497,86.1341,NULL,NULL,NULL,NULL
156561188012-4,347,1565611880-4,20.1651,86.15121,NULL,NULL,NULL,NULL
156561188112-4,347,1565611881-4,20.1641,86.13481,NULL,NULL,NULL,NULL
156561188212-4,347,1565611882-4,20.16478,86.13592,NULL,NULL,NULL,NULL
156561188312-4,347,1565611883-4,20.112,86.115,NULL,NULL,NULL,NULL
156561188412-4,347,1565611884-4,20.111,20.113,NULL,NULL,NULL,NULL
156561188512-4,347,1565611885-4,20.113,86.114,NULL,NULL,NULL,NULL
156561188612-4,347,1565611886-4,20.112,20.112,NULL,NULL,NULL,NULL
156561188712-4,347,1565611887-4,20.112,86.115,NULL,NULL,NULL,NULL
156561188812-4,347,1565611888-4,20.114,86.113,NULL,NULL,NULL,NULL
156561188912-4,347,1565611889-4,20.111,86.113,NULL,NULL,NULL,NULL
156561189012-4,347,1565611890-4,20.115,86.116,NULL,NULL,NULL,NULL
156561189112-4,347,1565611891-4,20.113,86.113,NULL,NULL,NULL,NULL
156561189212-4,347,1565611892-4,20.112,86.114,NULL,NULL,NULL,NULL
156561189312-4,347,1565611893-4,20.188783,86.067313,NULL,NULL,NULL,NULL
156561189412-4,347,1565611894-4,20.189407,86.0682,NULL,NULL,NULL,NULL
156561189512-4,347,1565611895-4,20.1893,86.0687,NULL,NULL,NULL,NULL
156561189612-4,347,1565611896-4,20.189,86.0698,NULL,NULL,NULL,NULL
156561189712-4,347,1565611897-4,20.1885,86.0718,NULL,NULL,NULL,NULL
156561189812-4,347,1565611898-4,20.187242,86.0661,NULL,NULL,NULL,NULL
156561189912-4,347,1565611899-4,20.1893,86.0667,NULL,NULL,NULL,NULL
156561190012-4,347,1565611900-4,20.1896,86.0673,NULL,NULL,NULL,NULL
156561190112-4,347,1565611901-4,20.1899,86.0683,NULL,NULL,NULL,NULL
156561190212-4,347,1565611902-4,20.1895,86.0635,NULL,NULL,NULL,NULL
156561190312-4,347,1565611903-4,20.081854,86.105083,NULL,NULL,NULL,NULL
156561190412-4,347,1565611904-4,20.08195,86.10473,NULL,NULL,NULL,NULL
156561190512-4,347,1565611905-4,20.08596,86.10374,NULL,NULL,NULL,NULL
156561190612-4,347,1565611906-4,20.08328,86.10486,NULL,NULL,NULL,NULL
156561190712-4,347,1565611907-4,20.0762,86.10394,NULL,NULL,NULL,NULL
156561190812-4,347,1565611908-4,20.09543,86.10654,NULL,NULL,NULL,NULL
156561190912-4,347,1565611909-4,20.10632,86.10982,NULL,NULL,NULL,NULL
156561191012-4,347,1565611910-4,20.19652,86.10853,NULL,NULL,NULL,NULL
156561191112-4,347,1565611911-4,20.04653,86.10693,NULL,NULL,NULL,NULL
156561191212-4,347,1565611912-4,20.05952,86.107841,NULL,NULL,NULL,NULL
156561191312-4,347,1565611913-4,20.29.914,86.12.1509,NULL,NULL,NULL,NULL
156561191412-4,347,1565611914-4,20.29.87,86.11.1809,NULL,NULL,NULL,NULL
156561191512-4,347,1565611915-4,20 29 10,86 13 19,NULL,NULL,NULL,NULL
156561191612-4,347,1565611916-4,20 29 21,86 18 31,NULL,NULL,NULL,NULL
156561191712-4,347,1565611917-4,20 29 51,86 21 45,NULL,NULL,NULL,NULL
156561191812-4,347,1565611918-4,20 29 68,86 31 48,NULL,NULL,NULL,NULL
156561191912-4,347,1565611919-4,20 30 51,86 31 55,NULL,NULL,NULL,NULL
156561192012-4,347,1565611920-4,20 30 62,86 33 68,NULL,NULL,NULL,NULL
156561192112-4,347,1565611921-4,20 30 58,86 33 51,NULL,NULL,NULL,NULL
156561192212-4,347,1565611922-4,20 29 51,86 21 52,NULL,NULL,NULL,NULL
156561192312-4,347,1565611923-4,20 28 46,86 11 47,NULL,NULL,NULL,NULL
156561192412-4,347,1565611924-4,20 28 49,86 11 56,NULL,NULL,NULL,NULL
156561192512-4,347,1565611925-4,20 28 58,86 12 46,NULL,NULL,NULL,NULL
156561192612-4,347,1565611926-4,20 28 51,86 13 49,NULL,NULL,NULL,NULL
156561192712-4,347,1565611927-4,20 28 62,86 12 65,NULL,NULL,NULL,NULL
156561192812-4,347,1565611928-4,20 29 61,86 13 50,NULL,NULL,NULL,NULL
156561192912-4,347,1565611929-4,20 29 65,86 13 61,NULL,NULL,NULL,NULL
156561193012-4,347,1565611930-4,20 29 64,86 13 69,NULL,NULL,NULL,NULL
156561193112-4,347,1565611931-4,20 29 65,86 13 58,NULL,NULL,NULL,NULL
156561193212-4,347,1565611932-4,20 29 55,86 13 71,NULL,NULL,NULL,NULL
156561193312-4,347,1565611933-4,20 38 40,86 14 8,NULL,NULL,NULL,NULL
156561193412-4,347,1565611934-4,20 28 18,86 14 3,NULL,NULL,NULL,NULL
156561193512-4,347,1565611935-4,20 28 21,86 14 11,NULL,NULL,NULL,NULL
156561193612-4,347,1565611936-4,20 28 31,86 14 32,NULL,NULL,NULL,NULL
156561193712-4,347,1565611937-4,20 28 29,86 14 51,NULL,NULL,NULL,NULL
156561193812-4,347,1565611938-4,20 27 52,86 13 50,NULL,NULL,NULL,NULL
156561193912-4,347,1565611939-4,20 27 58,86 13 34,NULL,NULL,NULL,NULL
156561194012-4,347,1565611940-4,20 27 31,86 14 29,NULL,NULL,NULL,NULL
156561194112-4,347,1565611941-4,20 27 51,86 14 59,NULL,NULL,NULL,NULL
156561194212-4,347,1565611942-4,20 27 61,86 14 55,NULL,NULL,NULL,NULL
156561194312-4,347,1565611943-4,20 29 34,86 11 9,NULL,NULL,NULL,NULL
156561194412-4,347,1565611944-4,20 29 36,86 11 11,NULL,NULL,NULL,NULL
156561194512-4,347,1565611945-4,20 29 38,86 11 18,NULL,NULL,NULL,NULL
156561194612-4,347,1565611946-4,20 29 41,86 11 31,NULL,NULL,NULL,NULL
156561194712-4,347,1565611947-4,20 29 37,86 12 15,NULL,NULL,NULL,NULL
156561194812-4,347,1565611948-4,20 29 45,86 12 18,NULL,NULL,NULL,NULL
156561194912-4,347,1565611949-4,20 29 48,86 12 29,NULL,NULL,NULL,NULL
156561195012-4,347,1565611950-4,20 30 41,86 13 51,NULL,NULL,NULL,NULL
156561195112-4,347,1565611951-4,20 30 58,86 13 58,NULL,NULL,NULL,NULL
156561195212-4,347,1565611952-4,20 13 61,86 13 41,NULL,NULL,NULL,NULL
156561195312-4,347,1565611953-4,20 30 34,86 11 9,NULL,NULL,NULL,NULL
156561195412-4,347,1565611954-4,20 30 36,86 11 11,NULL,NULL,NULL,NULL
156561195512-4,347,1565611955-4,20 30 3,86 14 9,NULL,NULL,NULL,NULL
156561195612-4,347,1565611956-4,20 30 24,86 14 6,NULL,NULL,NULL,NULL
156561195712-4,347,1565611957-4,20 30 31,86 14 18,NULL,NULL,NULL,NULL
156561195812-4,347,1565611958-4,20 30 41,86 14 29,NULL,NULL,NULL,NULL
156561195912-4,347,1565611959-4,20 29 54,86 14 6,NULL,NULL,NULL,NULL
156561196012-4,347,1565611960-4,20 29 54,86 14 8,NULL,NULL,NULL,NULL
156561196112-4,347,1565611961-4,20 29 37,86 13 51,NULL,NULL,NULL,NULL
156561196212-4,347,1565611962-4,20 29 48,86 13 58,NULL,NULL,NULL,NULL
156561196312-4,347,1565611963-4,20 23 467,86 12 23,NULL,NULL,NULL,NULL
156561196412-4,347,1565611964-4,20 23 070,86 12 23,NULL,NULL,NULL,NULL
156561196512-4,347,1565611965-4,20 22 56,86 12 26,NULL,NULL,NULL,NULL
156561196612-4,347,1565611966-4,20 22 57,86 12 28,NULL,NULL,NULL,NULL
156561196712-4,347,1565611967-4,20 22 59,86 12 30,NULL,NULL,NULL,NULL
156561196812-4,347,1565611968-4,20 23 0,86 12 31,NULL,NULL,NULL,NULL
156561196912-4,347,1565611969-4,20 23 2,86 12 34,NULL,NULL,NULL,NULL
156561197012-4,347,1565611970-4,20 23 4,86 12 29,NULL,NULL,NULL,NULL
156561197112-4,347,1565611971-4,20 23 5,86 12 24,NULL,NULL,NULL,NULL
156561197212-4,347,1565611972-4,20 23 6,86 12 19,NULL,NULL,NULL,NULL
156561197312-4,347,1565611973-4,20 25 34,86 11 7,NULL,NULL,NULL,NULL
156561197412-4,347,1565611974-4,20 25 33,86 11 10,NULL,NULL,NULL,NULL
156561197512-4,347,1565611975-4,20 25 38,86 11 0,NULL,NULL,NULL,NULL
156561197612-4,347,1565611976-4,20 25 35,86 11 10,NULL,NULL,NULL,NULL
156561197712-4,347,1565611977-4,20 25 35,86 11 11,NULL,NULL,NULL,NULL
156561197812-4,347,1565611978-4,20 25 33,86 11 14,NULL,NULL,NULL,NULL
156561197912-4,347,1565611979-4,20 25 33,86 11 17,NULL,NULL,NULL,NULL
156561198012-4,347,1565611980-4,20 25 30,86 11 9,NULL,NULL,NULL,NULL
156561198112-4,347,1565611981-4,20 25 30,86 11 12,NULL,NULL,NULL,NULL
156561198212-4,347,1565611982-4,20 25 38,86 11 3,NULL,NULL,NULL,NULL
156561198312-4,347,1565611983-4,20 24 48,86 11 37,NULL,NULL,NULL,NULL
156561198412-4,347,1565611984-4,20 24 46,86 11 37,NULL,NULL,NULL,NULL
156561198512-4,347,1565611985-4,20 24 45,86 11 41,NULL,NULL,NULL,NULL
156561198612-4,347,1565611986-4,20 24 46,86 11 42,NULL,NULL,NULL,NULL
156561198712-4,347,1565611987-4,20 24 48,86 11 44,NULL,NULL,NULL,NULL
156561198812-4,347,1565611988-4,20 24 51,86 11 44,NULL,NULL,NULL,NULL
156561198912-4,347,1565611989-4,20 24 50,86 11 41,NULL,NULL,NULL,NULL
156561199012-4,347,1565611990-4,20 24 51,86 11 39,NULL,NULL,NULL,NULL
156561199112-4,347,1565611991-4,20 24 49,86 11 34,NULL,NULL,NULL,NULL
156561199212-4,347,1565611992-4,20 24 46,86 11 33,NULL,NULL,NULL,NULL
156561199312-4,347,1565611993-4,20 26 17,86 11 49,NULL,NULL,NULL,NULL
156561199412-4,347,1565611994-4,20 26 15,86 11 49,NULL,NULL,NULL,NULL
156561199512-4,347,1565611995-4,20 26 14,86 11 52,NULL,NULL,NULL,NULL
156561199612-4,347,1565611996-4,20 26 14,86 11 53,NULL,NULL,NULL,NULL
156561199712-4,347,1565611997-4,20 26 13,86 11 57,NULL,NULL,NULL,NULL
156561199812-4,347,1565611998-4,20 26 12,86 11 59,NULL,NULL,NULL,NULL
156561199912-4,347,1565611999-4,20 26 11,86 12 3,NULL,NULL,NULL,NULL
156561200012-4,347,1565612000-4,20 26 9,86 12 5,NULL,NULL,NULL,NULL
156561200112-4,347,1565612001-4,20 26 14,86 11 55,NULL,NULL,NULL,NULL
156561200212-4,347,1565612002-4,,,NULL,NULL,NULL,NULL
156561200312-4,347,1565612003-4,20 23 13,86 14 46,NULL,NULL,NULL,NULL
156561200412-4,347,1565612004-4,20 23 10,86 14 47,NULL,NULL,NULL,NULL
156561200512-4,347,1565612005-4,20 23 12,86 14 50,NULL,NULL,NULL,NULL
156561200612-4,347,1565612006-4,20 23 14,86 14 50,NULL,NULL,NULL,NULL
156561200712-4,347,1565612007-4,20 23 13,86 14 49,NULL,NULL,NULL,NULL
156561200812-4,347,1565612008-4,20 23 13,86 14 53,NULL,NULL,NULL,NULL
156561200912-4,347,1565612009-4,20 23 12,86 14 55,NULL,NULL,NULL,NULL
156561201012-4,347,1565612010-4,20 23 10,86 14 54,NULL,NULL,NULL,NULL
156561201112-4,347,1565612011-4,20 23 8,86 14 56,NULL,NULL,NULL,NULL
156561201212-4,347,1565612012-4,20 23 16,86 14 46,NULL,NULL,NULL,NULL
156561201312-4,347,1565612013-4,20 26 39,86 14 56,NULL,NULL,NULL,NULL
156561201412-4,347,1565612014-4,20 25 55,86 14 55,NULL,NULL,NULL,NULL
156561201512-4,347,1565612015-4,20 26 27,86 14 32,NULL,NULL,NULL,NULL
156561201612-4,347,1565612016-4,20 26 17,86 14 42,NULL,NULL,NULL,NULL
156561201712-4,347,1565612017-4,20 25 55,86 14 40,NULL,NULL,NULL,NULL
156561201812-4,347,1565612018-4,20 25 43,86 14 28,NULL,NULL,NULL,NULL
156561201912-4,347,1565612019-4,20 26 31,86 14 43,NULL,NULL,NULL,NULL
156561202012-4,347,1565612020-4,20 26 4,86 14 57,NULL,NULL,NULL,NULL
156561202112-4,347,1565612021-4,20 26 7,86 14 21,NULL,NULL,NULL,NULL
156561202212-4,347,1565612022-4,20 26 8,86 14 50,NULL,NULL,NULL,NULL
156561202312-4,347,1565612023-4,20 25 27,86 14 12,NULL,NULL,NULL,NULL
156561202412-4,347,1565612024-4,20 25 41,86 14 16,NULL,NULL,NULL,NULL
156561202512-4,347,1565612025-4,20 26 43,86 14 20,NULL,NULL,NULL,NULL
156561202612-4,347,1565612026-4,20 26 45,86 14 2,NULL,NULL,NULL,NULL
156561202712-4,347,1565612027-4,20 25 38,86 14 18,NULL,NULL,NULL,NULL
156561202812-4,347,1565612028-4,20 25 57,86 14 35,NULL,NULL,NULL,NULL
156561202912-4,347,1565612029-4,20 25 53,86 14 32,NULL,NULL,NULL,NULL
156561203012-4,347,1565612030-4,20 25 48,86 14 38,NULL,NULL,NULL,NULL
156561203112-4,347,1565612031-4,20.2596,86.14188,NULL,NULL,NULL,NULL
156561203212-4,347,1565612032-4,20.25378,86.141881,NULL,NULL,NULL,NULL
156561203312-4,347,1565612033-4,20.263538,86.155843,NULL,NULL,NULL,NULL
156561203412-4,347,1565612034-4,20.264516,86.16179,NULL,NULL,NULL,NULL
156561203512-4,347,1565612035-4,20.263512,86.161663,NULL,NULL,NULL,NULL
156561203612-4,347,1565612036-4,20.263828,86.16279,NULL,NULL,NULL,NULL
156561203712-4,347,1565612037-4,20.262976,86.155842,NULL,NULL,NULL,NULL
156561203812-4,347,1565612038-4,20.263127,86.154139,NULL,NULL,NULL,NULL
156561203912-4,347,1565612039-4,20.264127,86.151632,NULL,NULL,NULL,NULL
156561204012-4,347,1565612040-4,20.263772,86.154241,NULL,NULL,NULL,NULL
156561204112-4,347,1565612041-4,20.264801,86.154263,NULL,NULL,NULL,NULL
156561204212-4,347,1565612042-4,20.26536,86.155083,NULL,NULL,NULL,NULL
156561204312-4,347,1565612043-4,20.31145,86.93814,NULL,NULL,NULL,NULL
156561204412-4,347,1565612044-4,20.31166,86.94104,NULL,NULL,NULL,NULL
156561204512-4,347,1565612045-4,20.31109,86.94555,NULL,NULL,NULL,NULL
156561204612-4,347,1565612046-4,20.315817,86.95112,NULL,NULL,NULL,NULL
156561204712-4,347,1565612047-4,20.315079,86.93912,NULL,NULL,NULL,NULL
156561204812-4,347,1565612048-4,20.311035,86.93918,NULL,NULL,NULL,NULL
156561204912-4,347,1565612049-4,20.31142,86.93253,NULL,NULL,NULL,NULL
156561205012-4,347,1565612050-4,20.311472,86.93915,NULL,NULL,NULL,NULL
156561205112-4,347,1565612051-4,20.31041,86.95261,NULL,NULL,NULL,NULL
156561205212-4,347,1565612052-4,20.31118,86.94109,NULL,NULL,NULL,NULL
156561205312-4,347,1565612053-4,20.2894,86.10372,NULL,NULL,NULL,NULL
156561205412-4,347,1565612054-4,20.28662,86.10429,NULL,NULL,NULL,NULL
156561205512-4,347,1565612055-4,20.28743,86.10358,NULL,NULL,NULL,NULL
156561205612-4,347,1565612056-4,20.28645,86.10332,NULL,NULL,NULL,NULL
156561205712-4,347,1565612057-4,20.28714,86.10627,NULL,NULL,NULL,NULL
156561205812-4,347,1565612058-4,20.28719,86.10438,NULL,NULL,NULL,NULL
156561205912-4,347,1565612059-4,20.281172,86.10736,NULL,NULL,NULL,NULL
156561206012-4,347,1565612060-4,20.28939,86.10432,NULL,NULL,NULL,NULL
156561206112-4,347,1565612061-4,20.281029,86.10634,NULL,NULL,NULL,NULL
156561206212-4,347,1565612062-4,20.2912,86.1114,NULL,NULL,NULL,NULL
156561206312-4,347,1565612063-4,20.30603,86.92017,NULL,NULL,NULL,NULL
156561206412-4,347,1565612064-4,20.301229,86.9213,NULL,NULL,NULL,NULL
156561206512-4,347,1565612065-4,20.30928,86.9182,NULL,NULL,NULL,NULL
156561206612-4,347,1565612066-4,20.301229,86.91772,NULL,NULL,NULL,NULL
156561206712-4,347,1565612067-4,20.30931,86.92077,NULL,NULL,NULL,NULL
156561206812-4,347,1565612068-4,20.30037,86.92348,NULL,NULL,NULL,NULL
156561206912-4,347,1565612069-4,20.30938,86.91947,NULL,NULL,NULL,NULL
156561207012-4,347,1565612070-4,20.295934,86.92663,NULL,NULL,NULL,NULL
156561207112-4,347,1565612071-4,20.295516,86.92526,NULL,NULL,NULL,NULL
156561207212-4,347,1565612072-4,20.301231,86.91827,NULL,NULL,NULL,NULL
156561207312-4,347,1565612073-4,20.3041,86.1011,NULL,NULL,NULL,NULL
156561207412-4,347,1565612074-4,20.3042,86.101,NULL,NULL,NULL,NULL
156561207512-4,347,1565612075-4,20.3044,86.1014,NULL,NULL,NULL,NULL
156561207612-4,347,1565612076-4,20.3148,86.1118,NULL,NULL,NULL,NULL
156561207712-4,347,1565612077-4,20.3258,86.1229,NULL,NULL,NULL,NULL
156561207812-4,347,1565612078-4,20.3261,86.1271,NULL,NULL,NULL,NULL
156561207912-4,347,1565612079-4,20.3468,86.1968,NULL,NULL,NULL,NULL
156561208012-4,347,1565612080-4,20.346,86.2175,NULL,NULL,NULL,NULL
156561208112-4,347,1565612081-4,20.3561,86.2478,NULL,NULL,NULL,NULL
156561208212-4,347,1565612082-4,20.3565,86.296,NULL,NULL,NULL,NULL
156561208312-4,347,1565612083-4,20.262939,86.083653,NULL,NULL,NULL,NULL
156561208412-4,347,1565612084-4,20.263144,86.083671,NULL,NULL,NULL,NULL
156561208512-4,347,1565612085-4,20.263283,86.083381,NULL,NULL,NULL,NULL
156561208612-4,347,1565612086-4,20.263801,86.083776,NULL,NULL,NULL,NULL
156561208712-4,347,1565612087-4,20.263708,86.083684,NULL,NULL,NULL,NULL
156561208812-4,347,1565612088-4,20.264407,86.083918,NULL,NULL,NULL,NULL
156561208912-4,347,1565612089-4,20.264403,86.084118,NULL,NULL,NULL,NULL
156561209012-4,347,1565612090-4,20.264637,86.083631,NULL,NULL,NULL,NULL
156561209112-4,347,1565612091-4,20.265704,86.083494,NULL,NULL,NULL,NULL
156561209212-4,347,1565612092-4,20.265421,86.084166,NULL,NULL,NULL,NULL
156561209312-4,347,1565612093-4,20.265124,86.0742,NULL,NULL,NULL,NULL
156561209412-4,347,1565612094-4,20.266713,86.074168,NULL,NULL,NULL,NULL
156561209512-4,347,1565612095-4,20.264368,86.074295,NULL,NULL,NULL,NULL
156561209612-4,347,1565612096-4,20.264403,86.073684,NULL,NULL,NULL,NULL
156561209712-4,347,1565612097-4,20.264534,86.073386,NULL,NULL,NULL,NULL
156561209812-4,347,1565612098-4,20.264056,86.073243,NULL,NULL,NULL,NULL
156561209912-4,347,1565612099-4,20.264348,86.072593,NULL,NULL,NULL,NULL
156561210012-4,347,1565612100-4,20.264882,86.072715,NULL,NULL,NULL,NULL
156561210112-4,347,1565612101-4,20.265158,86.072734,NULL,NULL,NULL,NULL
156561210212-4,347,1565612102-4,20.265138,86.073206,NULL,NULL,NULL,NULL
156561210312-4,347,1565612103-4,20 21 57,86 65 2,NULL,NULL,NULL,NULL
156561210412-4,347,1565612104-4,20 21 52,86 65 7,NULL,NULL,NULL,NULL
156561210512-4,347,1565612105-4,20 21 42,86 73,NULL,NULL,NULL,NULL
156561210612-4,347,1565612106-4,20 21 49,86 65 6,NULL,NULL,NULL,NULL
156561210712-4,347,1565612107-4,20 21 55,86 71 2,NULL,NULL,NULL,NULL
156561210812-4,347,1565612108-4,20 21 57,86 74,NULL,NULL,NULL,NULL
156561210912-4,347,1565612109-4,20 21 51,86 65 6,NULL,NULL,NULL,NULL
156561211012-4,347,1565612110-4,20 21 49,86 72,NULL,NULL,NULL,NULL
156561211112-4,347,1565612111-4,20 21 58,86 55,NULL,NULL,NULL,NULL
156561211212-4,347,1565612112-4,20 22 16,86 61 8,NULL,NULL,NULL,NULL
156561211312-4,347,1565612113-4,20.485475,86.06483,NULL,NULL,NULL,NULL
156561211412-4,347,1565612114-4,20.4836,86.06405,NULL,NULL,NULL,NULL
156561211512-4,347,1565612115-4,20.48303,86.06468,NULL,NULL,NULL,NULL
156561211612-4,347,1565612116-4,20.48533,86.06411,NULL,NULL,NULL,NULL
156561211712-4,347,1565612117-4,20.48569,86.06527,NULL,NULL,NULL,NULL
156561211812-4,347,1565612118-4,20.48501,86.0658,NULL,NULL,NULL,NULL
156561211912-4,347,1565612119-4,20.4848,86.0634,NULL,NULL,NULL,NULL
156561212012-4,347,1565612120-4,20.4845,86.06303,NULL,NULL,NULL,NULL
156561212112-4,347,1565612121-4,20.48319,86.06603,NULL,NULL,NULL,NULL
156561212212-4,347,1565612122-4,20.4827,86.06392,NULL,NULL,NULL,NULL
156561212312-4,347,1565612123-4,20.4945,86.06701,NULL,NULL,NULL,NULL
156561212412-4,347,1565612124-4,20.49498,86.06721,NULL,NULL,NULL,NULL
156561212512-4,347,1565612125-4,20.4952,86.0676,NULL,NULL,NULL,NULL
156561212612-4,347,1565612126-4,20.49585,86.0679,NULL,NULL,NULL,NULL
156561212712-4,347,1565612127-4,20.49655,86.06923,NULL,NULL,NULL,NULL
156561212812-4,347,1565612128-4,20.49701,86.0685,NULL,NULL,NULL,NULL
156561212912-4,347,1565612129-4,20.49748,86.06871,NULL,NULL,NULL,NULL
156561213012-4,347,1565612130-4,20.49775,86.06897,NULL,NULL,NULL,NULL
156561213112-4,347,1565612131-4,20.49568,86.0691,NULL,NULL,NULL,NULL
156561213212-4,347,1565612132-4,20.49802,86.0694,NULL,NULL,NULL,NULL
156561213312-4,347,1565612133-4,20 29 52,86 14 2,NULL,NULL,NULL,NULL
156561213412-4,347,1565612134-4,20 29 51,86 14 5,NULL,NULL,NULL,NULL
156561213512-4,347,1565612135-4,20 29 53,86 14 3,NULL,NULL,NULL,NULL
156561213612-4,347,1565612136-4,20 29 53,86 14 6,NULL,NULL,NULL,NULL
156561213712-4,347,1565612137-4,20 29 56,86 14 2,NULL,NULL,NULL,NULL
156561213812-4,347,1565612138-4,20 29 56,86 14 4,NULL,NULL,NULL,NULL
